pack_row,reason,sequence_id,split,station,latitude,longitude,init_time_bjt,init_time_utc,target_time_bjt,target_time_utc,lead_minutes,observed_ghi_15min_wm2,label_record_times_bjt,solar_cosine,day_mask_sza_lt_90,clear_sky_ghi_15min_wm2,kt,simvp_seq_id,cache_index,station_index,lead_index
320789,suspected_positive_flatline_ge60min,train_20241205T1045+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,225,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050100,15119,1,14
320790,suspected_positive_flatline_ge60min,train_20241205T1045+0800,train,zhujia,29.566666667,112.45,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,240,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050100,15119,1,15
320807,suspected_positive_flatline_ge60min,train_20241205T1100+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,15,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412050115,15120,1,0
320808,suspected_positive_flatline_ge60min,train_20241205T1100+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,30,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412050115,15120,1,1
320809,suspected_positive_flatline_ge60min,train_20241205T1100+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,45,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412050115,15120,1,2
320820,suspected_positive_flatline_ge60min,train_20241205T1100+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,210,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050115,15120,1,13
320821,suspected_positive_flatline_ge60min,train_20241205T1100+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,225,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050115,15120,1,14
320822,suspected_positive_flatline_ge60min,train_20241205T1100+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,240,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050115,15120,1,15
320839,suspected_positive_flatline_ge60min,train_20241205T1115+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,15,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412050130,15121,1,0
320840,suspected_positive_flatline_ge60min,train_20241205T1115+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,30,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412050130,15121,1,1
320851,suspected_positive_flatline_ge60min,train_20241205T1115+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,195,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050130,15121,1,12
320852,suspected_positive_flatline_ge60min,train_20241205T1115+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,210,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050130,15121,1,13
320853,suspected_positive_flatline_ge60min,train_20241205T1115+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,225,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050130,15121,1,14
320854,suspected_positive_flatline_ge60min,train_20241205T1115+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,240,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050130,15121,1,15
320871,suspected_positive_flatline_ge60min,train_20241205T1130+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,15,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412050145,15122,1,0
320882,suspected_positive_flatline_ge60min,train_20241205T1130+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,180,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050145,15122,1,11
320883,suspected_positive_flatline_ge60min,train_20241205T1130+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,195,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050145,15122,1,12
320884,suspected_positive_flatline_ge60min,train_20241205T1130+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,210,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050145,15122,1,13
320885,suspected_positive_flatline_ge60min,train_20241205T1130+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,225,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050145,15122,1,14
320886,suspected_positive_flatline_ge60min,train_20241205T1130+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,240,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050145,15122,1,15
320913,suspected_positive_flatline_ge60min,train_20241205T1145+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,165,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050200,15123,1,10
320914,suspected_positive_flatline_ge60min,train_20241205T1145+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,180,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050200,15123,1,11
320915,suspected_positive_flatline_ge60min,train_20241205T1145+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,195,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050200,15123,1,12
320916,suspected_positive_flatline_ge60min,train_20241205T1145+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,210,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050200,15123,1,13
320917,suspected_positive_flatline_ge60min,train_20241205T1145+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,225,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050200,15123,1,14
320918,suspected_positive_flatline_ge60min,train_20241205T1145+0800,train,zhujia,29.566666667,112.45,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,240,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050200,15123,1,15
320944,suspected_positive_flatline_ge60min,train_20241205T1200+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:00:00+08:00,2024-12-05T04:00:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,150,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050215,15124,1,9
320945,suspected_positive_flatline_ge60min,train_20241205T1200+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:00:00+08:00,2024-12-05T04:00:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,165,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050215,15124,1,10
320946,suspected_positive_flatline_ge60min,train_20241205T1200+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:00:00+08:00,2024-12-05T04:00:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,180,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050215,15124,1,11
320947,suspected_positive_flatline_ge60min,train_20241205T1200+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:00:00+08:00,2024-12-05T04:00:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,195,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050215,15124,1,12
320948,suspected_positive_flatline_ge60min,train_20241205T1200+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:00:00+08:00,2024-12-05T04:00:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,210,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050215,15124,1,13
320949,suspected_positive_flatline_ge60min,train_20241205T1200+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:00:00+08:00,2024-12-05T04:00:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,225,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050215,15124,1,14
320950,suspected_positive_flatline_ge60min,train_20241205T1200+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:00:00+08:00,2024-12-05T04:00:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,240,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050215,15124,1,15
320975,suspected_positive_flatline_ge60min,train_20241205T1215+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:15:00+08:00,2024-12-05T04:15:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,135,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050230,15125,1,8
320976,suspected_positive_flatline_ge60min,train_20241205T1215+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:15:00+08:00,2024-12-05T04:15:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,150,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050230,15125,1,9
320977,suspected_positive_flatline_ge60min,train_20241205T1215+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:15:00+08:00,2024-12-05T04:15:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,165,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050230,15125,1,10
320978,suspected_positive_flatline_ge60min,train_20241205T1215+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:15:00+08:00,2024-12-05T04:15:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,180,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050230,15125,1,11
320979,suspected_positive_flatline_ge60min,train_20241205T1215+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:15:00+08:00,2024-12-05T04:15:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,195,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050230,15125,1,12
320980,suspected_positive_flatline_ge60min,train_20241205T1215+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:15:00+08:00,2024-12-05T04:15:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,210,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050230,15125,1,13
320981,suspected_positive_flatline_ge60min,train_20241205T1215+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:15:00+08:00,2024-12-05T04:15:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,225,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050230,15125,1,14
320982,suspected_positive_flatline_ge60min,train_20241205T1215+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:15:00+08:00,2024-12-05T04:15:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,240,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050230,15125,1,15
321006,suspected_positive_flatline_ge60min,train_20241205T1230+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:30:00+08:00,2024-12-05T04:30:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,120,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050245,15126,1,7
321007,suspected_positive_flatline_ge60min,train_20241205T1230+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:30:00+08:00,2024-12-05T04:30:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,135,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050245,15126,1,8
321008,suspected_positive_flatline_ge60min,train_20241205T1230+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:30:00+08:00,2024-12-05T04:30:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,150,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050245,15126,1,9
321009,suspected_positive_flatline_ge60min,train_20241205T1230+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:30:00+08:00,2024-12-05T04:30:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,165,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050245,15126,1,10
321010,suspected_positive_flatline_ge60min,train_20241205T1230+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:30:00+08:00,2024-12-05T04:30:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,180,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050245,15126,1,11
321011,suspected_positive_flatline_ge60min,train_20241205T1230+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:30:00+08:00,2024-12-05T04:30:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,195,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050245,15126,1,12
321012,suspected_positive_flatline_ge60min,train_20241205T1230+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:30:00+08:00,2024-12-05T04:30:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,210,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050245,15126,1,13
321013,suspected_positive_flatline_ge60min,train_20241205T1230+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:30:00+08:00,2024-12-05T04:30:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,225,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050245,15126,1,14
321037,suspected_positive_flatline_ge60min,train_20241205T1245+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:45:00+08:00,2024-12-05T04:45:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,105,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050300,15127,1,6
321038,suspected_positive_flatline_ge60min,train_20241205T1245+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:45:00+08:00,2024-12-05T04:45:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,120,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050300,15127,1,7
321039,suspected_positive_flatline_ge60min,train_20241205T1245+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:45:00+08:00,2024-12-05T04:45:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,135,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050300,15127,1,8
321040,suspected_positive_flatline_ge60min,train_20241205T1245+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:45:00+08:00,2024-12-05T04:45:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,150,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050300,15127,1,9
321041,suspected_positive_flatline_ge60min,train_20241205T1245+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:45:00+08:00,2024-12-05T04:45:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,165,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050300,15127,1,10
321042,suspected_positive_flatline_ge60min,train_20241205T1245+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:45:00+08:00,2024-12-05T04:45:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,180,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050300,15127,1,11
321043,suspected_positive_flatline_ge60min,train_20241205T1245+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:45:00+08:00,2024-12-05T04:45:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,195,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050300,15127,1,12
321044,suspected_positive_flatline_ge60min,train_20241205T1245+0800,train,zhujia,29.566666667,112.45,2024-12-05T12:45:00+08:00,2024-12-05T04:45:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,210,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050300,15127,1,13
321068,suspected_positive_flatline_ge60min,train_20241205T1300+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:00:00+08:00,2024-12-05T05:00:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,90,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050315,15128,1,5
321069,suspected_positive_flatline_ge60min,train_20241205T1300+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:00:00+08:00,2024-12-05T05:00:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,105,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050315,15128,1,6
321070,suspected_positive_flatline_ge60min,train_20241205T1300+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:00:00+08:00,2024-12-05T05:00:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,120,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050315,15128,1,7
321071,suspected_positive_flatline_ge60min,train_20241205T1300+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:00:00+08:00,2024-12-05T05:00:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,135,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050315,15128,1,8
321072,suspected_positive_flatline_ge60min,train_20241205T1300+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:00:00+08:00,2024-12-05T05:00:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,150,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050315,15128,1,9
321073,suspected_positive_flatline_ge60min,train_20241205T1300+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:00:00+08:00,2024-12-05T05:00:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,165,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050315,15128,1,10
